Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Alabama","Autauga",1001,55868,14788,167,26469.54,2989.19,0.0113
"US","Alabama","Baldwin",1003,223234,52946,613,23717.71,2746.00,0.0116
"US","Alabama","Barbour",1005,24686,5284,84,21404.84,3402.74,0.0159
"US","Alabama","Bibb",1007,22394,6140,96,27418.06,4286.86,0.0156
"US","Alabama","Blount",1009,57826,14114,207,24407.71,3579.70,0.0147
"US","Alabama","Bullock",1011,10100,2244,47,22217.82,4653.47,0.0209
"US","Alabama","Butler",1013,19448,4812,108,24742.90,5553.27,0.0224
"US","Alabama","Calhoun",1015,113605,30240,556,26618.55,4894.15,0.0184
"US","Alabama","Chambers",1017,33254,8217,148,24709.81,4450.59,0.0180
"US","Alabama","Cherokee",1019,26196,4862,69,18560.09,2633.99,0.0142
"US","Alabama","Chilton",1021,44427,10022,183,22558.35,4119.12,0.0183
"US","Alabama","Choctaw",1023,12588,1792,33,14235.78,2621.54,0.0184
"US","Alabama","Clarke",1025,23622,6792,90,28752.86,3810.01,0.0133
"US","Alabama","Clay",1027,13235,3930,72,29693.99,5440.12,0.0183
"US","Alabama","Cleburne",1029,14910,3408,63,22857.14,4225.35,0.0185
"US","Alabama","Coffee",1031,52342,12873,205,24594.02,3916.55,0.0159
"US","Alabama","Colbert",1033,55241,15357,219,27800.00,3964.45,0.0143
"US","Alabama","Conecuh",1035,12067,2771,63,22963.45,5220.85,0.0227
"US","Alabama","Coosa",1037,10662,2782,51,26092.67,4783.34,0.0183
"US","Alabama","Covington",1039,37049,8008,205,21614.62,5533.21,0.0256
"US","Alabama","Crenshaw",1041,13772,3637,82,26408.66,5954.11,0.0225
"US","Alabama","Cullman",1043,83768,23204,324,27700.32,3867.83,0.0140
"US","Alabama","Dale",1045,49172,11885,205,24170.26,4169.04,0.0172
"US","Alabama","Dallas",1047,37196,7859,222,21128.62,5968.38,0.0282
"US","Alabama","DeKalb",1049,71513,17705,290,24757.74,4055.21,0.0164
"US","Alabama","Elmore",1051,81209,22157,308,27283.92,3792.68,0.0139
"US","Alabama","Escambia",1053,36633,9633,152,26295.96,4149.26,0.0158
"US","Alabama","Etowah",1055,102268,27301,544,26695.55,5319.36,0.0199
"US","Alabama","Fayette",1057,16302,4407,87,27033.49,5336.77,0.0197
"US","Alabama","Franklin",1059,31362,9223,118,29408.20,3762.52,0.0128
"US","Alabama","Geneva",1061,26271,5869,142,22340.22,5405.20,0.0242
"US","Alabama","Greene",1063,8110,1738,47,21430.33,5795.31,0.0270
"US","Alabama","Hale",1065,14651,4410,95,30100.33,6484.20,0.0215
"US","Alabama","Henry",1067,17205,4237,67,24626.56,3894.22,0.0158
"US","Alabama","Houston",1069,105881,23789,450,22467.68,4250.05,0.0189
"US","Alabama","Jackson",1071,51626,14120,211,27350.56,4087.09,0.0149
"US","Alabama","Jefferson",1073,658572,176108,2085,26740.89,3165.94,0.0118
"US","Alabama","Lamar",1075,13805,3431,60,24853.31,4346.25,0.0175
"US","Alabama","Lauderdale",1077,92729,22695,338,24474.54,3645.03,0.0149
"US","Alabama","Lawrence",1079,32924,7141,143,21689.35,4343.34,0.0200
"US","Alabama","Lee",1081,164542,36410,286,22128.09,1738.16,0.0079
"US","Alabama","Limestone",1083,98915,23476,242,23733.51,2446.55,0.0103
"US","Alabama","Lowndes",1085,9726,2520,68,25909.93,6991.57,0.0270
"US","Alabama","Macon",1087,18068,3685,71,20395.17,3929.60,0.0193
"US","Alabama","Madison",1089,372909,83087,809,22280.77,2169.43,0.0097
"US","Alabama","Marengo",1091,18863,4549,95,24115.99,5036.31,0.0209
"US","Alabama","Marion",1093,29709,7602,138,25588.21,4645.06,0.0182
"US","Alabama","Marshall",1095,96774,26069,344,26938.02,3554.67,0.0132
"US","Alabama","Mobile",1097,413210,107763,1464,26079.48,3542.99,0.0136
"US","Alabama","Monroe",1099,20733,5048,70,24347.66,3376.26,0.0139
"US","Alabama","Montgomery",1101,226486,52550,814,23202.32,3594.04,0.0155
"US","Alabama","Morgan",1103,119679,34007,449,28415.18,3751.70,0.0132
"US","Alabama","Out of AL",80001,-1,0,0,0.00,0.00,0.0000
"US","Alabama","Perry",1105,8923,1963,40,21999.33,4482.80,0.0204
"US","Alabama","Pickens",1107,19930,4876,93,24465.63,4666.33,0.0191
"US","Alabama","Pike",1109,33114,7098,118,21435.04,3563.45,0.0166
"US","Alabama","Randolph",1111,22722,4854,69,21362.56,3036.70,0.0142
"US","Alabama","Russell",1113,57961,9535,70,16450.72,1207.71,0.0073
"US","Alabama","Shelby",1117,217702,56688,400,26039.26,1837.37,0.0071
"US","Alabama","St. Clair",1115,89512,24047,378,26864.55,4222.90,0.0157
"US","Alabama","Sumter",1119,12426,2283,43,18372.77,3460.49,0.0188
"US","Alabama","Talladega",1121,79978,20980,321,26232.21,4013.60,0.0153
"US","Alabama","Tallapoosa",1123,40367,10904,212,27012.16,5251.81,0.0194
"US","Alabama","Tuscaloosa",1125,209355,51965,689,24821.48,3291.06,0.0133
"US","Alabama","Unassigned",90001,-1,0,0,0.00,0.00,0.0000
"US","Alabama","Walker",1127,63521,17630,396,27754.60,6234.16,0.0225
"US","Alabama","Washington",1129,16326,3463,53,21211.56,3246.36,0.0153
"US","Alabama","Wilcox",1131,10373,2697,38,26000.19,3663.36,0.0141
"US","Alabama","Winston",1133,23629,7023,115,29721.95,4866.90,0.0164
