Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Belgium","Antwerp","",0,1857986,219978,0,11839.59,0.00,0.0000
"Belgium","Brussels","",0,1208542,154385,0,12774.48,0.00,0.0000
"Belgium","East Flanders","",0,1515064,194270,0,12822.56,0.00,0.0000
"Belgium","Flemish Brabant","",0,1146175,126659,0,11050.58,0.00,0.0000
"Belgium","Hainaut","",0,1344241,150767,0,11215.77,0.00,0.0000
"Belgium","Liege","",0,1106991,127823,0,11546.89,0.00,0.0000
"Belgium","Limburg","",0,874048,106488,0,12183.31,0.00,0.0000
"Belgium","Luxembourg","",0,284637,37392,0,13136.73,0.00,0.0000
"Belgium","Namur","",0,494324,63868,0,12920.27,0.00,0.0000
"Belgium","Unknown","",0,-1,22923,13722,0.00,0.00,0.5986
"Belgium","Walloon Brabant","",0,403599,51751,0,12822.38,0.00,0.0000
"Belgium","West Flanders","",0,1195796,161859,0,13535.67,0.00,0.0000
