Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Alabama","",1001,4959038,852297,16263,17186.74,3279.47,0.0191
"US","Alaska","",2013,735122,153500,886,20880.89,1205.24,0.0058
"US","Arizona","",4001,7350599,1316314,23046,17907.57,3135.25,0.0175
"US","Arkansas","",5001,3035273,538543,8851,17742.82,2916.05,0.0164
"US","California","",6001,41183543,5158674,75298,12526.06,1828.35,0.0146
"US","Colorado","",8001,6276143,855021,9639,13623.35,1535.82,0.0113
"US","Connecticut","",9001,4508618,440045,8973,9760.09,1990.19,0.0204
"US","Delaware","",10001,1154550,160713,2218,13919.97,1921.09,0.0138
"US","District of Columbia","",11001,1411498,68770,1199,4872.13,849.45,0.0174
"US","Florida","",12001,21746764,3753975,62042,17262.22,2852.93,0.0165
"US","Georgia","",13001,10635780,1649761,30382,15511.42,2856.58,0.0184
"US","Hawaii","",15001,1617299,89188,1056,5514.63,652.94,0.0118
"US","Idaho","",16001,2268641,311842,4032,13745.76,1777.28,0.0129
"US","Illinois","",17001,12737241,1887613,29249,14819.64,2296.34,0.0155
"US","Indiana","",18001,6767971,1152766,18030,17032.67,2664.02,0.0156
"US","Iowa","",19001,3162205,546878,7554,17294.20,2388.84,0.0138
"US","Kansas","",20001,2925657,487533,6836,16664.05,2336.57,0.0140
"US","Kentucky","",21001,4486852,811822,11568,18093.35,2578.20,0.0142
"US","Louisiana","",22001,4710827,776113,14880,16475.09,3158.68,0.0192
"US","Maine","",23001,1452484,130087,1368,8956.17,941.83,0.0105
"US","Maryland","",24001,6116093,592860,11256,9693.44,1840.39,0.0190
"US","Massachusetts","",25001,7105491,979547,19642,13785.77,2764.34,0.0201
"US","Michigan","",26001,9997246,1570452,26953,15708.85,2696.04,0.0172
"US","Minnesota","",27001,5655494,958650,10010,16950.77,1769.96,0.0104
"US","Mississippi","",28001,3006825,519317,10327,17271.27,3434.52,0.0199
"US","Missouri","",29001,6651695,947293,15761,14241.38,2369.47,0.0166
"US","Montana","",30001,1078218,193817,2824,17975.68,2619.14,0.0146
"US","Nebraska","",31001,1965752,322167,3266,16389.00,1661.45,0.0101
"US","Nevada","",32510,3136068,464647,8193,14816.23,2612.51,0.0176
"US","New Hampshire","",33001,1421011,174976,1783,12313.49,1254.74,0.0102
"US","New Jersey","",34001,9145857,1303340,28577,14250.61,3124.58,0.0219
"US","New Mexico","",35001,2775944,330347,5475,11900.35,1972.30,0.0166
"US","New York","",36001,19759058,2844312,58186,14394.98,2944.78,0.0205
"US","North Carolina","",37001,10657577,1567469,18984,14707.56,1781.27,0.0121
"US","North Dakota","",38001,764272,167205,1991,21877.68,2605.09,0.0119
"US","Ohio","",39001,11716779,1781893,27359,15208.04,2335.03,0.0154
"US","Oklahoma","",40001,3979144,680575,12075,17103.55,3034.57,0.0177
"US","Oregon","",41001,4233852,400529,5388,9460.16,1272.60,0.0135
"US","Pennsylvania","",42001,12904983,1836871,34617,14233.81,2682.45,0.0188
"US","Puerto Rico","",72001,3211040,213109,3095,6636.76,963.86,0.0145
"US","Rhode Island","",44001,1107839,201623,2957,18199.67,2669.16,0.0147
"US","South Carolina","",45001,5173231,929470,14379,17966.91,2779.50,0.0155
"US","South Dakota","",46003,887402,171438,2400,19319.09,2704.52,0.0140
"US","Tennessee","",47001,6906133,1336785,17745,19356.49,2569.46,0.0133
"US","Texas","",48001,29053565,4390890,74618,15113.09,2568.29,0.0170
"US","Utah","",0,3392775,611530,3647,18024.48,1074.93,0.0060
"US","Vermont","",50001,660761,55841,432,8451.01,653.79,0.0077
"US","Virginia","",51001,8567812,995024,14901,11613.51,1739.18,0.0150
"US","Washington","",53001,7634865,791013,9563,10360.54,1252.54,0.0121
"US","West Virginia","",54001,1808575,307429,5091,16998.41,2814.92,0.0166
"US","Wisconsin","",55001,5842640,1025307,10397,17548.69,1779.50,0.0101
"US","Wyoming","",56001,617634,112931,1475,18284.45,2388.15,0.0131
