Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Spain","Andalusia","",0,8427405,816982,10022,9694.35,1189.22,0.0123,5,173,328,286,51.17,235052,3184,0.288,0.318,0.0135,328,421,368,73.64,245424,4360,0.300,0.435,0.0178,421,492,447,20.18,89023,960,0.109,0.096,0.0108,492,635,553,47.66,225389,1357,0.276,0.135,0.0060,635,685,685,12.55,24165,126,0.030,0.013,0.0052
"Spain","Aragon","",0,1320586,168487,3134,12758.50,2373.19,0.0186,5,111,230,193,59.51,23189,365,0.138,0.116,0.0157,230,327,280,83.06,47922,1285,0.284,0.410,0.0268,327,420,364,54.02,32903,881,0.195,0.281,0.0268,420,501,465,21.85,16152,175,0.096,0.056,0.0108,501,627,543,63.06,36723,334,0.218,0.107,0.0091
"Spain","Asturias","",0,1022205,73746,1787,7214.40,1748.18,0.0242,4,186,335,296,47.39,23867,963,0.324,0.539,0.0403,335,492,371,47.96,25958,675,0.352,0.378,0.0260,492,620,539,48.39,18752,102,0.254,0.057,0.0054,620,685,685,36.68,5207,28,0.071,0.016,0.0054,,,,,,,,,
"Spain","Baleares","",0,1188220,106025,811,8923.01,682.53,0.0076,5,176,259,217,25.48,12408,85,0.117,0.105,0.0069,259,427,357,51.56,42609,461,0.402,0.568,0.0108,427,487,431,5.56,3075,73,0.029,0.090,0.0238,487,628,551,76.17,39621,127,0.374,0.157,0.0032,628,685,685,30.91,8251,63,0.078,0.078,0.0077
"Spain","C. Valenciana","",0,4974969,530987,6571,10673.17,1320.81,0.0124,4,118,120,119,0.52,76,3,0.000,0.000,0.0378,173,477,369,152.22,380457,5919,0.717,0.901,0.0156,477,626,547,48.59,119175,432,0.224,0.066,0.0036,626,685,685,30.45,30593,141,0.058,0.021,0.0046,,,,,,,,,
"Spain","Canarias","",0,2206901,103753,909,4701.30,411.89,0.0088,5,191,285,224,13.65,14921,125,0.144,0.137,0.0084,285,406,358,13.48,23771,317,0.229,0.349,0.0133,406,489,427,10.06,14787,169,0.143,0.186,0.0114,489,626,552,36.25,39984,232,0.385,0.255,0.0058,626,685,685,17.81,10391,62,0.100,0.068,0.0059
"Spain","Cantabria","",0,581641,46781,413,8042.93,710.06,0.0088,5,177,248,232,19.82,4185,17,0.089,0.040,0.0040,248,333,294,38.69,10609,128,0.227,0.310,0.0121,333,416,366,29.26,8102,169,0.173,0.409,0.0208,416,493,459,18.65,5069,37,0.108,0.089,0.0073,493,638,549,50.66,16483,45,0.352,0.110,0.0028
"Spain","Castilla - La Mancha","",0,2034877,230207,3693,11313.07,1814.85,0.0160,5,165,320,284,47.56,70450,817,0.306,0.221,0.0116,320,425,363,105.05,85767,1889,0.373,0.512,0.0220,425,509,456,17.50,21112,259,0.092,0.070,0.0123,509,639,558,41.71,44879,503,0.195,0.136,0.0112,639,685,685,14.25,6976,61,0.030,0.016,0.0087
"Spain","Castilla y Leon","",0,2407733,296988,5509,12334.76,2288.04,0.0185,5,175,328,293,69.94,107636,2081,0.362,0.378,0.0193,328,421,367,102.41,82317,1688,0.277,0.306,0.0205,421,495,445,15.19,21898,351,0.074,0.064,0.0160,495,626,538,67.76,68883,438,0.232,0.079,0.0064,626,685,685,33.40,15424,113,0.052,0.021,0.0073
"Spain","Catalonia","",0,7566431,923031,10233,12199.03,1352.42,0.0111,5,113,319,280,63.15,255736,2301,0.277,0.225,0.0090,319,399,356,74.17,256058,2273,0.277,0.222,0.0089,413,491,458,25.22,98047,3103,0.106,0.303,0.0316,491,631,540,105.09,314030,1261,0.340,0.123,0.0040,631,685,685,34.81,55957,270,0.061,0.026,0.0048
