20A.EU1,20A.EU2,20A.S.126A,20A.S.210T,20B.S.732A,20B.S.796H,20H.Beta.V2,20I.Alpha.V1,20J.Gamma.V3,21A.Delta.S.K417,21A.Delta,21B.Kappa,21C.Epsilon,21D.Eta,21F.Iota,21G.Lambda,21H.Mu,21I.Delta,21J.Delta,DanishCluster,Delta.145H,Delta.250I,Delta.299I
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23809523809523808,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21739130434782608,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3142857142857143,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35294117647058826,0.19607843137254902,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3389830508474576,0.2542372881355932,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3620689655172414,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3898305084745763,0.22033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.375,0.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3088235294117647,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29411764705882354,0.2,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29285714285714287,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2798165137614679,0.12385321100917432,0.0,0.0,0.0,0.0,0.0,0.07339449541284404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2977346278317152,0.10679611650485436,0.0,0.0,0.0,0.0,0.0,0.10679611650485436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3817829457364341,0.1065891472868217,0.0,0.0,0.0,0.0,0.003875968992248062,0.10852713178294573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42777155655095184,0.1019036954087346,0.0,0.0,0.0,0.0,0.005599104143337066,0.10974244120940649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40640569395017795,0.09395017793594305,0.0,0.0,0.0,0.0,0.011387900355871887,0.15800711743772242,0.0007117437722419929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3486782133090246,0.08796718322698267,0.0,0.0,0.0,0.0,0.020510483135824976,0.25752051048313584,0.0009115770282588879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045578851412944393,0.0,0.0,0.0
0.27755102040816326,0.0750392464678179,0.0,0.0,0.0,0.0,0.0304552590266876,0.39623233908948197,0.0012558869701726845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003139717425431711,0.0,0.0,0.0
0.20738222438076737,0.054881010199125786,0.0,0.0,0.0,0.0,0.03739679456046625,0.54273919378339,0.0012141816415735794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024283632831471587,0.0,0.0,0.0
0.15181315304240933,0.03687768899815612,0.0,0.0,0.0,0.0,0.03831182134808441,0.6611350133169432,0.001024380249948781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11217183770883055,0.024049935744446485,0.0,0.0,0.0,0.0,0.034697998898476225,0.7499541031760603,0.0009179364787956673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07990438791190028,0.015878436059416082,0.0,0.0,0.0,0.0,0.032952023220078536,0.8197029195834045,0.0008536793580331228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0548868560423688,0.011234151821537475,0.0,0.0,0.0,0.0,0.03691221312790884,0.8655111539078799,0.0009629272989889263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.035885933995514256,0.008010253123998718,0.0,0.0,0.0,0.00016020506247997436,0.04293495674463313,0.8918615828260174,0.0011214354373598205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02229413879899317,0.005573534699748292,0.0,0.0,0.0,0.0005393743257820927,0.04854368932038835,0.9057892844300611,0.0012585400934915498,0.0,0.0,0.0,0.0,0.00017979144192736425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017084282460136675,0.004783599088838269,0.0,0.0,0.0,0.000683371298405467,0.0510250569476082,0.9086560364464692,0.0011389521640091116,0.0,0.00022779043280182233,0.00022779043280182233,0.0,0.00045558086560364467,0.0,0.0,0.0,0.0,0.0,0.00022779043280182233,0.0,0.0,0.0
0.014480646059593427,0.004455583402951824,0.0,0.0,0.0,0.000556947925368978,0.04177109440267335,0.9220272904483431,0.000835421888053467,0.0,0.000278473962684489,0.000278473962684489,0.0,0.000556947925368978,0.0,0.0,0.0,0.0,0.0,0.000278473962684489,0.0,0.0,0.0
0.011825348696179502,0.0030321406913280777,0.0,0.0,0.0,0.00030321406913280777,0.030624620982413583,0.9396604002425712,0.0006064281382656155,0.0,0.00030321406913280777,0.0,0.0,0.00030321406913280777,0.0,0.0,0.0,0.00030321406913280777,0.00030321406913280777,0.0,0.0,0.0,0.0
0.01001564945226917,0.001564945226917058,0.0,0.0,0.0,0.0006259780907668231,0.02566510172143975,0.9486697965571205,0.0006259780907668231,0.0,0.00031298904538341156,0.0,0.0,0.0,0.0,0.0,0.0,0.0006259780907668231,0.0006259780907668231,0.0,0.0,0.0,0.0
0.005967336683417085,0.000628140703517588,0.0,0.0,0.0,0.000314070351758794,0.021670854271356784,0.9597989949748744,0.0009422110552763819,0.0,0.000628140703517588,0.0,0.0,0.0,0.0,0.0,0.0,0.000628140703517588,0.000628140703517588,0.0,0.0,0.0,0.0
0.001889168765743073,0.0,0.0,0.0,0.0,0.00031486146095717883,0.019836272040302267,0.9656801007556675,0.0015743073047858943,0.0,0.0006297229219143577,0.0,0.0,0.0,0.0,0.0,0.0,0.001889168765743073,0.0012594458438287153,0.00031486146095717883,0.0,0.0,0.0
0.00032981530343007914,0.0,0.0,0.0,0.0,0.0006596306068601583,0.01978891820580475,0.962730870712401,0.002308707124010554,0.0,0.0006596306068601583,0.0,0.0,0.0,0.0,0.0,0.0,0.004617414248021108,0.002638522427440633,0.00032981530343007914,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0007288629737609329,0.018950437317784258,0.9511661807580175,0.0032798833819241984,0.0,0.0007288629737609329,0.0,0.0,0.0,0.0,0.0,0.0,0.012026239067055394,0.005466472303206997,0.00036443148688046647,0.0,0.0,0.0
0.00044014084507042255,0.0,0.0,0.0,0.0,0.0008802816901408451,0.016285211267605633,0.9159330985915493,0.0048415492957746475,0.0,0.0017605633802816902,0.0,0.0,0.0,0.0,0.0,0.0,0.03653169014084507,0.015404929577464789,0.00044014084507042255,0.0,0.0,0.0
0.000508646998982706,0.0,0.0,0.0,0.0,0.000508646998982706,0.009664292980671414,0.8290946083418108,0.007121057985757884,0.0,0.00508646998982706,0.0,0.0,0.0,0.0,0.0,0.0,0.0935910478128179,0.045269582909460836,0.000508646998982706,0.0,0.000508646998982706,0.0
0.0005089058524173028,0.0,0.0,0.0,0.0,0.0,0.004580152671755725,0.7302798982188295,0.0071246819338422395,0.0,0.00916030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.15267175572519084,0.08498727735368956,0.0005089058524173028,0.0,0.0015267175572519084,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0038398244651673065,0.6516730663741086,0.007131102578167855,0.0,0.013713658804168952,0.0,0.0,0.0,0.0,0.0,0.0,0.18869994514536478,0.12342292923752057,0.0005485463521667581,0.0,0.0021941854086670325,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0034059945504087193,0.5517711171662125,0.006811989100817439,0.0,0.017711171662125342,0.0,0.0,0.0,0.0,0.0,0.0,0.21049046321525886,0.19686648501362397,0.0,0.0,0.0034059945504087193,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0024271844660194173,0.38673139158576053,0.0040453074433656954,0.0,0.0186084142394822,0.0,0.0,0.0,0.0,0.0,0.0,0.22411003236245955,0.34870550161812297,0.0,0.0,0.0056634304207119745,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0007911392405063291,0.20332278481012658,0.0031645569620253164,0.0,0.01819620253164557,0.0,0.0,0.0,0.0,0.0,0.0,0.22626582278481014,0.5356012658227848,0.0,0.0,0.00949367088607595,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08617234468937876,0.002004008016032064,0.0,0.015364061456245824,0.0,0.0,0.0,0.0,0.0,0.0,0.22110888443553775,0.6666666666666666,0.0,0.0,0.014028056112224449,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0005611672278338945,0.03591470258136925,0.001122334455667789,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.21548821548821548,0.7300785634118967,0.0,0.0,0.019079685746352413,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0004716981132075472,0.014622641509433962,0.0,0.0,0.011320754716981131,0.0,0.0,0.0,0.0,0.0,0.0,0.2099056603773585,0.7617924528301887,0.0,0.0,0.024528301886792454,0.0009433962264150943
0.0,0.0,0.0,0.0,0.0,0.0,0.0003904724716907458,0.005857087075361187,0.0,0.0,0.011714174150722375,0.0,0.0,0.0,0.0,0.0,0.0,0.1952362358453729,0.7860210855134713,0.0,0.0,0.028114017961733698,0.001952362358453729
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002828854314002829,0.0,0.0,0.012022630834512023,0.0,0.0,0.0,0.0,0.0,0.0,0.1707920792079208,0.812942008486563,0.0,0.0,0.02934936350777935,0.0021216407355021216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001459321415541773,0.0,0.00036483035388544326,0.011674571324334184,0.0,0.0,0.0,0.0,0.0,0.0,0.1484859540313754,0.8376504925209778,0.0,0.0,0.03246990149580445,0.002553812477198103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007874015748031496,0.0,0.0003937007874015748,0.01141732283464567,0.0,0.0,0.0,0.0,0.0,0.0,0.131496062992126,0.8551181102362204,0.0,0.0003937007874015748,0.03976377952755906,0.0027559055118110236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042354934349851756,0.0,0.0,0.011435832274459974,0.0,0.0,0.0,0.0,0.0,0.0,0.11774671749258789,0.8695468022024566,0.0,0.00042354934349851756,0.04531977975434138,0.0021177467174925877
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009285051067780872,0.0,0.0,0.0,0.0,0.0,0.0,0.10399257195914577,0.8857938718662952,0.0,0.0,0.04688950789229341,0.001392757660167131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006781429316640584,0.0,0.0,0.0,0.0,0.0,0.0,0.08972352634324465,0.9029733959311425,0.0005216484089723526,0.0,0.044861763171622326,0.0010432968179447052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003582089552238806,0.0,0.0,0.0,0.0,0.0,0.0,0.08477611940298507,0.9104477611940298,0.0005970149253731343,0.0,0.03880597014925373,0.0005970149253731343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.09243085880640466,0.9046579330422125,0.0,0.0,0.03129548762736536,0.000727802037845706
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010070493454179255,0.0,0.0,0.0,0.0,0.0,0.0,0.10171198388721048,0.8962739174219537,0.0,0.0,0.022155085599194362,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10789473684210527,0.8907894736842106,0.0,0.0,0.015789473684210527,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10234899328859061,0.8942953020134228,0.0,0.0016778523489932886,0.02348993288590604,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
