20A.EU1,20A.EU2,20A.S.126A,20A.S.210T,20B.S.732A,20B.S.796H,20H.Beta.V2,20I.Alpha.V1,20J.Gamma.V3,21A.Delta.S.K417,21A.Delta,21B.Kappa,21C.Epsilon,21D.Eta,21F.Iota,21G.Lambda,21H.Mu,21I.Delta,21J.Delta,DanishCluster,Delta.145H,Delta.250I,Delta.299I,Delta.N.412R
0.29914529914529914,0.05982905982905983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3082706766917293,0.09022556390977443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3150684931506849,0.1232876712328767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3081395348837209,0.13372093023255813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3923444976076555,0.12440191387559808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44711538461538464,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45754716981132076,0.10849056603773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4657534246575342,0.1141552511415525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4678111587982833,0.11587982832618025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4263565891472868,0.12015503875968993,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3979933110367893,0.11705685618729098,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0,0.0
0.39509536784741145,0.11716621253405994,0.0,0.0,0.0,0.0,0.0,0.027247956403269755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0,0.0,0.0
0.3835920177383592,0.11751662971175167,0.0,0.0,0.0,0.0,0.0,0.0598669623059867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3824626865671642,0.11567164179104478,0.0,0.0,0.0,0.0,0.0037313432835820895,0.10261194029850747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39968404423380727,0.11374407582938388,0.0,0.0,0.0,0.0,0.007898894154818325,0.1406003159557662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4061662198391421,0.10589812332439678,0.0,0.0,0.0,0.0,0.0160857908847185,0.17024128686327078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3879003558718861,0.09134045077105575,0.0,0.0,0.0,0.0,0.02372479240806643,0.20640569395017794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011862396204033216,0.0,0.0,0.0,0.0
0.3702127659574468,0.08191489361702127,0.0,0.0,0.0,0.0,0.02127659574468085,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002127659574468085,0.0,0.0,0.0,0.0
0.35355450236966823,0.07677725118483412,0.0,0.0,0.0,0.0,0.01990521327014218,0.2966824644549763,0.0009478672985781991,0.0,0.0,0.0,0.0,0.0009478672985781991,0.0,0.0,0.0,0.0,0.0,0.0018957345971563982,0.0,0.0,0.0,0.0
0.3295254833040422,0.06502636203866433,0.0,0.0,0.0008787346221441124,0.0,0.025483304042179262,0.351493848857645,0.0017574692442882249,0.0,0.0,0.0,0.0,0.0026362038664323375,0.0,0.0,0.0,0.0,0.0,0.0017574692442882249,0.0,0.0,0.0,0.0
0.2766135792120704,0.04861693210393965,0.0,0.0,0.00586756077116513,0.0,0.03101424979044426,0.45347862531433364,0.003352891869237217,0.0,0.0,0.0,0.0,0.004191114836546521,0.0,0.0,0.0,0.0,0.0,0.0016764459346186086,0.0,0.0,0.0,0.0
0.1954828660436137,0.029595015576323987,0.0,0.0,0.009345794392523364,0.0,0.03271028037383177,0.6066978193146417,0.005451713395638629,0.0,0.0,0.0,0.0,0.003894080996884735,0.0,0.0,0.0,0.0,0.0,0.001557632398753894,0.0,0.0,0.0,0.0
0.12855209742895804,0.014208389715832206,0.0,0.0,0.007442489851150203,0.0,0.029769959404600813,0.7354533152909337,0.009472259810554804,0.0,0.0,0.0,0.0,0.0040595399188092015,0.0,0.0,0.0,0.0,0.0,0.0013531799729364006,0.0,0.0,0.0,0.0
0.08860045146726862,0.0056433408577878106,0.0,0.0,0.0028216704288939053,0.0,0.029345372460496615,0.8115124153498872,0.012415349887133182,0.0,0.0,0.0,0.000564334085778781,0.0039503386004514675,0.0,0.0,0.0,0.0,0.0,0.001128668171557562,0.0,0.0,0.0,0.0
0.06029637199795605,0.0025549310168625446,0.0,0.0,0.000510986203372509,0.0,0.032192130812468064,0.85539090444558,0.015329586101175269,0.0,0.0,0.0,0.000510986203372509,0.0025549310168625446,0.0,0.0,0.0,0.0,0.0,0.000510986203372509,0.0,0.0,0.0,0.0
0.03788271925272444,0.0015568240788790867,0.0,0.0,0.0,0.0,0.033731188375713546,0.8847950181629476,0.02075765438505449,0.0,0.0,0.0,0.0,0.0015568240788790867,0.0,0.0,0.0,0.0,0.0,0.0005189413596263622,0.0,0.0,0.0,0.0
0.021693121693121695,0.0010582010582010583,0.0,0.0,0.0,0.0,0.031746031746031744,0.9095238095238095,0.02328042328042328,0.0,0.0,0.0,0.0,0.0005291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01282051282051282,0.0005341880341880342,0.0,0.0,0.0,0.0,0.027243589743589744,0.9294871794871795,0.019764957264957264,0.0,0.0,0.0,0.0,0.0005341880341880342,0.0,0.0,0.0005341880341880342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007667031763417305,0.0,0.0,0.0,0.0,0.0,0.02135815991237678,0.9430449069003286,0.018072289156626505,0.0,0.0,0.000547645125958379,0.0,0.000547645125958379,0.0,0.0,0.001095290251916758,0.000547645125958379,0.0,0.0,0.0,0.0,0.0,0.0
0.004388370817334065,0.0,0.0,0.0,0.0,0.0,0.017004936917169502,0.9484366428963248,0.01755348326933626,0.0,0.0010970927043335162,0.0010970927043335162,0.0,0.0005485463521667581,0.0,0.0,0.0021941854086670325,0.0010970927043335162,0.0005485463521667581,0.0,0.0,0.0,0.0,0.0
0.0026595744680851063,0.0,0.0,0.0,0.0,0.0,0.013297872340425532,0.949468085106383,0.019148936170212766,0.0,0.0026595744680851063,0.0010638297872340426,0.0,0.0010638297872340426,0.0,0.0,0.0026595744680851063,0.0015957446808510637,0.0010638297872340426,0.0,0.0,0.0,0.0,0.0
0.001567398119122257,0.0,0.0,0.0,0.0,0.0005224660397074191,0.009926854754440962,0.95141065830721,0.021421107628004178,0.0,0.002612330198537095,0.0005224660397074191,0.0,0.0005224660397074191,0.0,0.0,0.002612330198537095,0.0020898641588296763,0.0020898641588296763,0.0005224660397074191,0.0,0.0,0.0,0.0
0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.00712719298245614,0.9539473684210527,0.022478070175438597,0.0,0.001644736842105263,0.0,0.0,0.0,0.0,0.0,0.0027412280701754384,0.003289473684210526,0.0027412280701754384,0.0005482456140350877,0.0,0.0,0.0,0.0
0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.004744958481613286,0.9525504151838672,0.022538552787663108,0.0,0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.0029655990510083037,0.005931198102016607,0.004744958481613286,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0025823111684958036,0.9418979987088444,0.023240800516462233,0.0,0.0012911555842479018,0.0,0.0,0.0,0.0,0.0,0.0025823111684958036,0.012265978050355068,0.009038089089735314,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.000708215297450425,0.00141643059490085,0.9192634560906515,0.021954674220963172,0.0,0.0028328611898017,0.000708215297450425,0.0,0.0,0.0,0.0,0.002124645892351275,0.021246458923512748,0.020538243626062325,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0007651109410864575,0.0007651109410864575,0.8752869166029075,0.019127773527161437,0.0,0.00612088752869166,0.001530221882172915,0.0,0.0,0.0,0.0,0.00306044376434583,0.030604437643458302,0.0504973221117062,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0008257638315441783,0.0008257638315441783,0.7968620974401321,0.01486374896779521,0.0,0.013212221304706853,0.0033030553261767133,0.0,0.0,0.0,0.0,0.00495458298926507,0.046242774566473986,0.10569777043765483,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.000946073793755913,0.6754966887417219,0.011352885525070956,0.000946073793755913,0.02270577105014191,0.003784295175023652,0.0,0.0,0.0,0.0,0.006622516556291391,0.0804162724692526,0.18448438978240303,0.0,0.0,0.001892147587511826,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0009970089730807576,0.0009970089730807576,0.47058823529411764,0.006979062811565304,0.0,0.02991026919242273,0.0019940179461615153,0.0,0.0,0.0,0.0009970089730807576,0.005982053838484547,0.17347956131605186,0.29611166500498504,0.0,0.0,0.004985044865403789,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.000731528895391368,0.0,0.24286759326993415,0.0021945866861741038,0.0,0.025603511338697878,0.000731528895391368,0.0,0.0,0.0,0.001463057790782736,0.002926115581565472,0.3057790782735918,0.4089246525237747,0.0,0.0,0.006583760058522311,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.127,0.001,0.0,0.0205,0.0,0.0,0.0,0.0,0.0015,0.001,0.376,0.4675,0.0,0.0,0.0065,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0004389815627743635,0.0,0.07155399473222125,0.000877963125548727,0.0,0.019754170324846356,0.0,0.0,0.0,0.0,0.000877963125548727,0.0,0.3928884986830553,0.5109745390693591,0.0,0.0,0.005706760316066725,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383495145631068,0.0014563106796116505,0.0,0.018932038834951457,0.0,0.0,0.0,0.0,0.0,0.0,0.38349514563106796,0.5558252427184466,0.0,0.0,0.005339805825242718,0.0004854368932038835,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019013666072489603,0.0011883541295306002,0.0,0.0142602495543672,0.0,0.0,0.0,0.0,0.0,0.0005941770647653001,0.3612596553773024,0.6019013666072489,0.0,0.0,0.007724301841948901,0.0035650623885918,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009154929577464789,0.0007042253521126761,0.0,0.009154929577464789,0.0,0.0,0.0,0.0,0.0,0.0,0.3288732394366197,0.6507042253521127,0.0,0.0,0.014084507042253521,0.01056338028169014,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005007153075822604,0.0,0.0,0.007868383404864092,0.0,0.0,0.0,0.0,0.0,0.0,0.2861230329041488,0.6995708154506438,0.0,0.0,0.02503576537911302,0.019313304721030045,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003246753246753247,0.0006493506493506494,0.0006493506493506494,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.2461038961038961,0.7402597402597403,0.0,0.0006493506493506494,0.033766233766233764,0.025324675324675326,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001890359168241966,0.0,0.0,0.00945179584120983,0.0,0.0,0.0,0.0,0.0,0.0,0.2180214240705734,0.7681159420289855,0.0,0.001260239445494644,0.03843730308758664,0.0258349086326402,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.20069444444444445,0.7868055555555555,0.0,0.001388888888888889,0.04027777777777778,0.024305555555555556,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015527950310559005,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.19254658385093168,0.7981366459627329,0.0,0.0015527950310559005,0.04192546583850932,0.024844720496894408,0.0007763975155279503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008375209380234506,0.0,0.0,0.005862646566164154,0.0,0.0,0.0,0.0,0.0,0.0,0.18592964824120603,0.8056951423785594,0.0,0.0008375209380234506,0.04522613065326633,0.02763819095477387,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004570383912248629,0.0,0.0,0.0,0.0,0.0,0.0,0.17184643510054845,0.819926873857404,0.0009140767824497258,0.0018281535648994515,0.04570383912248629,0.029250457038391225,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,0.15436893203883495,0.8398058252427184,0.000970873786407767,0.003883495145631068,0.043689320388349516,0.031067961165048542,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018433179723502304,0.0,0.0,0.0,0.0,0.0,0.0,0.14377880184331798,0.8525345622119815,0.0,0.005529953917050691,0.0423963133640553,0.03133640552995392,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009115770282588879,0.0,0.0,0.0,0.0,0.0,0.0,0.13947128532360983,0.8568824065633546,0.0,0.008204193254329991,0.040109389243391066,0.0300820419325433,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012033694344163659,0.0,0.0,0.0,0.0,0.0,0.0,0.13477737665463296,0.8604091456077015,0.0,0.009626955475330927,0.03489771359807461,0.026474127557160047,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024937655860349127,0.0,0.0,0.0,0.0,0.0,0.0,0.12718204488778054,0.8678304239401496,0.0,0.007481296758104738,0.02743142144638404,0.0199501246882793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
