20A.EU1,20A.EU2,20A.S.126A,20A.S.210T,20B.S.732A,20B.S.796H,20H.Beta.V2,20I.Alpha.V1,20J.Gamma.V3,21A.Delta.S.K417,21A.Delta,21B.Kappa,21C.Epsilon,21D.Eta,21F.Iota,21G.Lambda,21H.Mu,21I.Delta,21J.Delta,DanishCluster,Delta.145H,Delta.250I,Delta.299I,Delta.N.412R
0.2702702702702703,0.22972972972972974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25287356321839083,0.22988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2937853107344633,0.22033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3419354838709677,0.22258064516129034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3611111111111111,0.2337962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35826771653543305,0.265748031496063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001968503937007874,0.0,0.0,0.0,0.0
0.3263157894736842,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030075187969924814,0.0,0.0,0.0,0.0
0.3013392857142857,0.3325892857142857,0.0,0.0,0.0,0.0,0.0,0.0033482142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004464285714285714,0.0,0.0,0.0,0.0
0.28833693304535635,0.31965442764578833,0.0,0.0,0.0,0.0,0.0,0.005399568034557235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004319654427645789,0.0,0.0,0.0,0.0
0.2776349614395887,0.2892030848329049,0.0,0.0,0.0,0.0,0.0,0.005141388174807198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006426735218508998,0.0,0.0,0.0,0.0
0.2672292545710267,0.2714486638537271,0.0,0.0,0.0,0.0,0.0,0.005625879043600563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008438818565400843,0.0,0.0,0.0,0.0
0.2697795071335927,0.26459143968871596,0.0,0.0,0.0025940337224383916,0.0,0.0,0.005188067444876783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007782101167315175,0.0,0.0,0.0,0.0
0.2885572139303483,0.25771144278606967,0.0,0.0,0.0029850746268656717,0.0,0.0,0.007960199004975124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029850746268656717,0.0,0.0,0.0,0.0
0.295910780669145,0.25650557620817843,0.0,0.0,0.0044609665427509295,0.0,0.0007434944237918215,0.012639405204460967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007434944237918215,0.0,0.0,0.0,0.0
0.2935897435897436,0.2564102564102564,0.0,0.0,0.007051282051282051,0.0,0.001282051282051282,0.026923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000641025641025641,0.0,0.0,0.0,0.0
0.2941874258600237,0.2597864768683274,0.0,0.0,0.010676156583629894,0.0,0.0017793594306049821,0.054567022538552785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011862396204033216,0.0,0.0,0.0,0.0
0.2928082191780822,0.261986301369863,0.0,0.0,0.012557077625570776,0.0,0.00228310502283105,0.08618721461187215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017123287671232876,0.0,0.0,0.0,0.0
0.2775255391600454,0.25198637911464244,0.0,0.0,0.012485811577752554,0.0,0.003972758229284903,0.11975028376844495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170261066969353,0.0,0.0,0.0,0.0
0.24421296296296297,0.2222222222222222,0.0,0.0,0.01099537037037037,0.0,0.006944444444444444,0.1875,0.0005787037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011574074074074073,0.0,0.0,0.0,0.0
0.1977401129943503,0.18455743879472694,0.0,0.0,0.008160703075957313,0.0,0.011299435028248588,0.30006277463904585,0.0018832391713747645,0.0,0.0,0.0,0.0006277463904582549,0.0,0.0,0.0,0.0,0.0,0.0,0.0006277463904582549,0.0,0.0,0.0,0.0
0.14625092798812175,0.15293244246473645,0.0,0.0014847809948032665,0.005939123979213066,0.0,0.013363028953229399,0.42242019302152933,0.002969561989606533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09519408502772643,0.1266173752310536,0.0,0.0027726432532347504,0.0046210720887245845,0.0,0.014787430683918669,0.5314232902033271,0.0027726432532347504,0.0,0.0,0.0,0.0,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05590717299578059,0.10021097046413502,0.0,0.005274261603375527,0.0031645569620253164,0.0,0.015822784810126583,0.629746835443038,0.002109704641350211,0.0,0.0,0.0,0.0,0.0010548523206751054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03433922996878252,0.06659729448491156,0.0,0.008324661810613945,0.002081165452653486,0.0,0.015608740894901144,0.7252861602497399,0.002081165452653486,0.0,0.0,0.0,0.0,0.001040582726326743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02345215759849906,0.0375234521575985,0.0,0.0075046904315197,0.001876172607879925,0.0,0.013133208255159476,0.8058161350844277,0.0028142589118198874,0.0,0.0,0.0,0.0,0.001876172607879925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017766497461928935,0.0194585448392555,0.0,0.00676818950930626,0.001692047377326565,0.0,0.01015228426395939,0.8587140439932318,0.004230118443316413,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013104013104013105,0.009009009009009009,0.0,0.00819000819000819,0.001638001638001638,0.000819000819000819,0.00819000819000819,0.8935298935298935,0.003276003276003276,0.0,0.0,0.0,0.0,0.003276003276003276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008006405124099279,0.0040032025620496394,0.0,0.008006405124099279,0.0016012810248198558,0.0016012810248198558,0.007205764611689352,0.9159327461969575,0.0024019215372297837,0.0,0.0,0.0008006405124099279,0.0,0.0024019215372297837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004428044280442804,0.002952029520295203,0.0,0.006642066420664207,0.0007380073800738007,0.002952029520295203,0.00959409594095941,0.9261992619926199,0.002214022140221402,0.0,0.0,0.0007380073800738007,0.0,0.0014760147601476014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026263952724885093,0.0026263952724885093,0.0006565988181221273,0.005252790544977019,0.0,0.004596191726854892,0.011818778726198293,0.9297439264609324,0.0026263952724885093,0.0,0.0013131976362442547,0.0006565988181221273,0.0,0.0013131976362442547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017321016166281756,0.0017321016166281756,0.0017321016166281756,0.003464203233256351,0.0,0.006351039260969977,0.01212471131639723,0.9301385681293303,0.0040415704387990765,0.0,0.002886836027713626,0.0005773672055427252,0.0,0.0017321016166281756,0.0,0.0,0.0,0.0,0.0005773672055427252,0.0,0.0,0.0,0.0,0.0
0.0005285412262156448,0.0010570824524312897,0.002642706131078224,0.0021141649048625794,0.0005285412262156448,0.007928118393234672,0.012156448202959831,0.9244186046511628,0.006871035940803382,0.0,0.0036997885835095136,0.0005285412262156448,0.0,0.002642706131078224,0.0,0.0,0.0,0.0,0.0021141649048625794,0.0,0.0,0.0,0.0,0.0
0.0005390835579514825,0.0,0.003234501347708895,0.001078167115902965,0.0005390835579514825,0.009703504043126684,0.011859838274932614,0.9169811320754717,0.009703504043126684,0.0,0.0037735849056603774,0.0005390835579514825,0.0,0.0037735849056603774,0.0005390835579514825,0.0,0.0,0.0,0.003234501347708895,0.0,0.0,0.0,0.0,0.0
0.0006153846153846154,0.0,0.003076923076923077,0.0,0.0006153846153846154,0.011076923076923076,0.010461538461538461,0.9132307692307692,0.012923076923076923,0.0,0.0024615384615384616,0.0,0.0,0.0043076923076923075,0.0006153846153846154,0.0006153846153846154,0.0,0.0006153846153846154,0.004923076923076923,0.0,0.0,0.0,0.0,0.0
0.00072992700729927,0.0,0.0021897810218978104,0.0,0.00072992700729927,0.012408759124087591,0.008759124087591242,0.9072992700729927,0.01897810218978102,0.00145985401459854,0.00145985401459854,0.0,0.0,0.00291970802919708,0.0,0.00072992700729927,0.00072992700729927,0.00145985401459854,0.008759124087591242,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.001710863986313088,0.0,0.0,0.013686911890504704,0.007698887938408896,0.8956372968349017,0.023096663815226688,0.0051325919589392645,0.001710863986313088,0.0,0.0,0.000855431993156544,0.0,0.000855431993156544,0.0025662959794696323,0.001710863986313088,0.016253207869974338,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0010683760683760685,0.0,0.0,0.010683760683760684,0.007478632478632479,0.8782051282051282,0.022435897435897436,0.010683760683760684,0.003205128205128205,0.0,0.0,0.0,0.0,0.0010683760683760685,0.005341880341880342,0.004273504273504274,0.028846153846153848,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00145985401459854,0.0,0.0,0.008759124087591242,0.0072992700729927005,0.8437956204379562,0.01897810218978102,0.013138686131386862,0.010218978102189781,0.0,0.0,0.0,0.0,0.0,0.008759124087591242,0.0072992700729927005,0.05401459854014599,0.00145985401459854,0.0,0.0,0.0,0.0
0.0,0.0,0.00205761316872428,0.0,0.0,0.0102880658436214,0.00823045267489712,0.7777777777777778,0.018518518518518517,0.012345679012345678,0.02263374485596708,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.01440329218106996,0.09876543209876543,0.00205761316872428,0.0,0.0,0.0,0.0
0.0,0.0,0.0058823529411764705,0.0,0.0,0.011764705882352941,0.008823529411764706,0.6676470588235294,0.020588235294117647,0.008823529411764706,0.03235294117647059,0.0,0.0,0.0,0.0,0.0029411764705882353,0.011764705882352941,0.026470588235294117,0.17647058823529413,0.0029411764705882353,0.0,0.0,0.0,0.0
0.0,0.0,0.003436426116838488,0.0,0.0,0.013745704467353952,0.010309278350515464,0.43986254295532645,0.024054982817869417,0.0,0.030927835051546393,0.0,0.0,0.0,0.0,0.003436426116838488,0.010309278350515464,0.061855670103092786,0.3711340206185567,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0023752969121140144,0.0,0.0,0.009501187648456057,0.0023752969121140144,0.19714964370546317,0.0166270783847981,0.0,0.021377672209026127,0.0,0.0,0.0,0.0,0.004750593824228029,0.004750593824228029,0.08788598574821853,0.6247030878859857,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0013280212483399733,0.0,0.0,0.005312084993359893,0.0,0.08632138114209828,0.00796812749003984,0.0,0.01859229747675963,0.0,0.0,0.0,0.0,0.005312084993359893,0.0026560424966799467,0.09694555112881806,0.7596281540504648,0.0,0.0,0.0026560424966799467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.004173622704507512,0.0,0.03923205342237062,0.005008347245409015,0.0,0.015025041736227046,0.0,0.0,0.0,0.0,0.004173622704507512,0.001669449081803005,0.1018363939899833,0.820534223706177,0.0,0.0,0.004173622704507512,0.001669449081803005,0.0
0.0,0.0,0.0,0.0,0.0,0.006169031462060457,0.0,0.01727328809376928,0.003701418877236274,0.0,0.012338062924120914,0.0,0.0,0.0,0.0,0.0024676125848241827,0.0012338062924120913,0.10178901912399753,0.8494756323257249,0.0,0.0,0.005552128315854411,0.0024676125848241827,0.0
0.0,0.0,0.0,0.0,0.0,0.008666345690900338,0.0,0.0091478093403948,0.002407318247472316,0.0,0.012999518536350506,0.0,0.0,0.0,0.0,0.0014443909484833895,0.0009629272989889263,0.0991815117958594,0.8613384689455946,0.0,0.0,0.0077034183919114105,0.0038517091959557053,0.0
0.0,0.0,0.0,0.0,0.0,0.008361839604713038,0.0,0.005321170657544659,0.0011402508551881414,0.0,0.01444317749904979,0.0,0.0,0.0,0.0,0.0007601672367920942,0.0003800836183960471,0.09426073736221968,0.8726719878373242,0.0,0.0,0.009502090459901177,0.004561003420752566,0.0
0.0,0.0,0.0,0.0,0.0,0.004316069057104913,0.0,0.00298804780876494,0.0006640106241699867,0.0,0.013944223107569721,0.0,0.0,0.0,0.0,0.00033200531208499334,0.0,0.0846613545816733,0.8914342629482072,0.00033200531208499334,0.0,0.010292164674634794,0.004316069057104913,0.0
0.0,0.0,0.0,0.0,0.0,0.0010351966873706005,0.0,0.0013802622498274672,0.0003450655624568668,0.0,0.011732229123533472,0.0,0.0,0.0,0.0,0.0,0.0,0.07315389924085576,0.9102829537612146,0.0003450655624568668,0.0,0.010006901311249138,0.003795721187025535,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012028869286287089,0.0,0.0,0.010024057738572574,0.0,0.0,0.0,0.0,0.0,0.0,0.06575781876503609,0.921411387329591,0.00040096230954290296,0.0,0.009222133119486768,0.0032076984763432237,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008676789587852494,0.0,0.0,0.00824295010845987,0.0,0.0,0.0,0.0,0.0,0.0,0.06290672451193059,0.9266811279826465,0.0004338394793926247,0.0004338394793926247,0.00824295010845987,0.003036876355748373,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007582515611061552,0.0,0.0,0.0,0.0,0.0,0.0,0.05798394290811775,0.9335414808206958,0.00044603033006244426,0.0008920606601248885,0.008028545941123996,0.0031222123104371097,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070389488503050214,0.0,0.0,0.0,0.0,0.0,0.0,0.050680431722196155,0.9418113561708118,0.0009385265133740028,0.0014077897700610043,0.007508212106992022,0.00328484279680901,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060759493670886075,0.0,0.0,0.0,0.0,0.0,0.0,0.044050632911392405,0.9493670886075949,0.0005063291139240507,0.0020253164556962027,0.005569620253164557,0.0030379746835443038,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00395703787450537,0.0,0.0,0.0,0.0,0.0,0.0,0.0395703787450537,0.9553420011305822,0.0005652911249293386,0.002826455624646693,0.0033917467495760316,0.0022611644997173543,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024968789013732834,0.0,0.0,0.0,0.0,0.0,0.0,0.038077403245942575,0.9581772784019975,0.0006242197253433209,0.004369538077403246,0.003121098626716604,0.0018726591760299626,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027210884353741495,0.0,0.0,0.0,0.0,0.0,0.0,0.04013605442176871,0.95578231292517,0.0013605442176870747,0.006122448979591836,0.0027210884353741495,0.0013605442176870747,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003511852502194908,0.0,0.0,0.0,0.0,0.0,0.0,0.041264266900790166,0.9543459174714662,0.000877963125548727,0.007023705004389816,0.0026338893766461808,0.000877963125548727,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
