20A.EU1,20A.EU2,20A.S.126A,20A.S.210T,20B.S.732A,20B.S.796H,20H.Beta.V2,20I.Alpha.V1,20J.Gamma.V3,21A.Delta.S.K417,21A.Delta,21B.Kappa,21C.Epsilon,21D.Eta,21F.Iota,21G.Lambda,21H.Mu,21I.Delta,21J.Delta,DanishCluster,Delta.145H,Delta.250I,Delta.299I
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06976744186046512,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07894736842105263,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08823529411764706,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12941176470588237,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14960629921259844,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14906832298136646,0.031055900621118012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1569767441860465,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17714285714285713,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17777777777777778,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15979381443298968,0.07216494845360824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1596244131455399,0.07511737089201878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18777292576419213,0.06550218340611354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20866141732283464,0.05905511811023622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2152777777777778,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2319277108433735,0.0572289156626506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25699745547073793,0.06870229007633588,0.0,0.0,0.0,0.0,0.0,0.005089058524173028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27586206896551724,0.07126436781609195,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30193236714975846,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32620320855614976,0.06149732620320856,0.0,0.0,0.0,0.0,0.00267379679144385,0.026737967914438502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34057971014492755,0.07729468599033816,0.0,0.0,0.0,0.0,0.00966183574879227,0.04106280193236715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.337295690936107,0.09658246656760773,0.0,0.0,0.0,0.0,0.010401188707280832,0.06835066864784546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3167202572347267,0.10289389067524116,0.0,0.0,0.0,0.0,0.008038585209003215,0.1045016077170418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008038585209003215,0.001607717041800643,0.0,0.0,0.0
0.30901077375122427,0.09353574926542606,0.0,0.0,0.0004897159647404506,0.0,0.0068560235063663075,0.14152791380999022,0.0,0.0,0.0,0.0,0.0,0.0004897159647404506,0.0,0.0,0.0,0.0,0.0004897159647404506,0.0019588638589618022,0.0,0.0,0.0
0.3037433155080214,0.07807486631016043,0.0,0.0,0.0010695187165775401,0.0,0.008556149732620321,0.19714795008912656,0.00035650623885918,0.0,0.0,0.0,0.0,0.00142602495543672,0.0,0.0,0.0,0.0,0.00035650623885918,0.0021390374331550803,0.0,0.0,0.0
0.2772133526850508,0.061828737300435414,0.0,0.0,0.0020319303338171262,0.00029027576197387516,0.012481857764876633,0.2923076923076923,0.0011611030478955006,0.0,0.0,0.0,0.0,0.0023222060957910013,0.0,0.00029027576197387516,0.0,0.0,0.0,0.0020319303338171262,0.0,0.0,0.0
0.2362052274927396,0.0457405614714424,0.0,0.0,0.003388189738625363,0.000484027105517909,0.015488867376573089,0.40779283639883834,0.0016940948693126815,0.0,0.0,0.0,0.0,0.002420135527589545,0.0,0.0002420135527589545,0.0,0.0,0.0,0.001936108422071636,0.0,0.0,0.0
0.2016477857878476,0.03460350154479917,0.0,0.00020597322348094748,0.004531410916580845,0.0006179196704428424,0.01791967044284243,0.49104016477857876,0.0020597322348094747,0.0,0.0,0.0,0.0,0.0024716786817713696,0.0,0.00041194644696189496,0.0,0.0,0.0,0.0016477857878475798,0.0,0.0,0.0
0.16451083986154127,0.027691747130624885,0.0,0.00018218254691200583,0.005465476407360175,0.0012752778283840408,0.021133175441792676,0.5532883949717617,0.00218619056294407,0.0,0.0,0.0,0.0,0.0029149207505920934,0.0,0.0005465476407360175,0.0,0.0,0.0,0.0016396429222080525,0.0,0.0,0.0
0.11773374815785165,0.02014082200753234,0.0,0.0003274930407728836,0.005403635172752579,0.0019649582446373015,0.023906991976420502,0.6384476829867365,0.0024561978057966267,0.0,0.0,0.0,0.0,0.003929916489274603,0.0,0.0004912395611593254,0.0,0.0,0.0,0.0011462256427050926,0.0,0.0,0.0
0.0771378195709668,0.012488980311489862,0.0,0.0007346459006758742,0.003820158683514546,0.0023508668821627977,0.024390243902439025,0.7380252718189833,0.0023508668821627977,0.0,0.0,0.0,0.0,0.0054363796650014696,0.0,0.0002938583602703497,0.0,0.0,0.0,0.0007346459006758742,0.0,0.0,0.0
0.050380863290124284,0.007082720833890151,0.00013363624214887077,0.001202726179339837,0.0026727248429774153,0.0020045436322330616,0.0228517974074569,0.8171856207403447,0.0017372711479353201,0.0,0.0,0.0,0.0,0.007216357076039022,0.0,0.00026727248429774154,0.0,0.0,0.0,0.0005345449685954831,0.0,0.0,0.0
0.03312421580928482,0.004265997490589712,0.0002509410288582183,0.001631116687578419,0.0020075282308657464,0.00150564617314931,0.02095357590966123,0.8664993726474278,0.001631116687578419,0.0,0.0,0.00012547051442910915,0.0,0.008281053952321205,0.0,0.0003764115432873275,0.0,0.0,0.0,0.0006273525721455458,0.0,0.0,0.0
0.021139376567538518,0.002388630120625821,0.0004777260241251642,0.0025080616266571123,0.0011943150603129105,0.0010748835542816195,0.0200644930132569,0.8987220828854652,0.0019109040965006568,0.0,0.00011943150603129105,0.00035829451809387314,0.0,0.007643616386002627,0.00011943150603129105,0.0004777260241251642,0.0,0.00011943150603129105,0.00011943150603129105,0.0005971575301564553,0.0,0.0,0.0
0.012347040017638629,0.0011024142872891633,0.0004409657149156653,0.0031970014331385733,0.00033072428618674895,0.0011024142872891633,0.01951273288501819,0.9228309998897586,0.0025355528607650755,0.0,0.0005512071436445816,0.0006614485723734979,0.0,0.00661448572373498,0.00022048285745783266,0.0005512071436445816,0.0,0.00033072428618674895,0.00033072428618674895,0.0006614485723734979,0.0,0.0,0.0
0.006773834799312506,0.0005055100596501871,0.00040440804772014964,0.003235264381761197,0.0,0.0013143261550904862,0.01789505611161662,0.937721160651097,0.00313416236983116,0.0,0.0014154281670205238,0.0011121221312304114,0.0,0.005560610656152058,0.00040440804772014964,0.00040440804772014964,0.0,0.0007077140835102619,0.0008088160954402993,0.0008088160954402993,0.0,0.0,0.0
0.00362136605975254,0.00030178050497937833,0.0004023740066391711,0.003118398551453576,0.0,0.0013077155215773062,0.01589377326224726,0.9436676390705161,0.0043255205713710896,0.0,0.002716024544814405,0.0017100895282164772,0.0,0.0043255205713710896,0.0004023740066391711,0.0004023740066391711,0.0,0.0013077155215773062,0.0016094960265566843,0.000905341514938135,0.0,0.0,0.0
0.0021461530207103766,0.00010730765103551884,0.0005365382551775941,0.0030046142289945274,0.0,0.0008584612082841507,0.016096147655327825,0.9404442536752871,0.005687305504882498,0.0,0.004292306041420753,0.0020388453696748576,0.0,0.004077690739349715,0.0005365382551775941,0.0005365382551775941,0.0,0.0022534606717458956,0.003219229531065565,0.0009657688593196694,0.0,0.0,0.0
0.0015593139018831713,0.0,0.0007196833393306944,0.0029986805805445604,0.0,0.00047978889288712967,0.01727240014393667,0.9304306105313662,0.00695693894686338,0.0,0.005997361161089121,0.0017992083483267362,0.0,0.004797888928871297,0.0005997361161089121,0.0007196833393306944,0.0,0.00395825836631882,0.005517572268201991,0.0008396305625524769,0.0,0.0,0.0
0.0011595883461371214,0.0,0.0007247427163357008,0.002754022322075663,0.0,0.0004348456298014205,0.015654442672851137,0.9220176837222785,0.008117118422959849,0.0,0.007392375706624149,0.0013045368894042614,0.0,0.004783301927815626,0.0004348456298014205,0.000869691259602841,0.00014494854326714017,0.006232787360487027,0.00884186113929555,0.0007247427163357008,0.0,0.0,0.0
0.0007267441860465116,0.0,0.0005450581395348837,0.002180232558139535,0.0,0.0009084302325581395,0.011809593023255814,0.9100654069767442,0.01126453488372093,0.0,0.008357558139534883,0.0009084302325581395,0.0,0.0034520348837209303,0.0001816860465116279,0.0014534883720930232,0.0001816860465116279,0.00944767441860465,0.015261627906976744,0.0007267441860465116,0.0,0.0,0.0
0.0006917223887479825,0.0,0.00023057412958266084,0.0020751671662439476,0.00023057412958266084,0.001383444777495965,0.008992391053723773,0.8835600645607563,0.015217892552455614,0.0,0.010836984090385058,0.0006917223887479825,0.0,0.0029974636845745907,0.00023057412958266084,0.002536315425409269,0.0004611482591653217,0.013142725386211668,0.03043578510491123,0.0006917223887479825,0.0,0.0,0.0
0.000612369871402327,0.0,0.0003061849357011635,0.002449479485609308,0.0,0.001224739742804654,0.007348438456827924,0.8297611757501531,0.01745254133496632,0.0,0.01653398652786283,0.0003061849357011635,0.0,0.003980404164115126,0.0003061849357011635,0.0027556644213104714,0.000612369871402327,0.018983466013472138,0.06521739130434782,0.000612369871402327,0.0,0.0,0.0
0.0004246284501061571,0.0,0.0008492569002123143,0.0025477707006369425,0.0,0.0012738853503184713,0.006369426751592357,0.7248407643312101,0.019957537154989383,0.0,0.0267515923566879,0.0004246284501061571,0.0,0.004670912951167728,0.0,0.0021231422505307855,0.0008492569002123143,0.030148619957537155,0.13885350318471337,0.0008492569002123143,0.0,0.0004246284501061571,0.0
0.0005927682276229994,0.0,0.0011855364552459987,0.0017783046828689982,0.0,0.0011855364552459987,0.006520450503852994,0.5607587433313574,0.023710729104919975,0.0,0.04030823947836396,0.0005927682276229994,0.0,0.004742145820983995,0.0,0.0005927682276229994,0.0005927682276229994,0.04445761707172496,0.2685240071132187,0.0005927682276229994,0.0,0.0035566093657379964,0.0
0.0014936519790888724,0.0007468259895444362,0.0014936519790888724,0.0007468259895444362,0.0,0.0,0.005227781926811053,0.3674383868558626,0.02539208364451083,0.0,0.05302464525765497,0.0,0.0,0.002987303958177745,0.0007468259895444362,0.0,0.0,0.05675877520537715,0.43764002987303957,0.0007468259895444362,0.0,0.01194921583271098,0.0
0.003048780487804878,0.0007621951219512195,0.0007621951219512195,0.0,0.0,0.0,0.0022865853658536584,0.2027439024390244,0.027439024390243903,0.0,0.055640243902439025,0.0,0.0,0.001524390243902439,0.0,0.0,0.0,0.07393292682926829,0.5929878048780488,0.0007621951219512195,0.0,0.020579268292682928,0.0
0.0013166556945358788,0.0006583278472679394,0.0,0.0006583278472679394,0.0,0.0,0.0013166556945358788,0.09809084924292298,0.026333113890717578,0.0,0.042791310072416065,0.0,0.0,0.0,0.0,0.0006583278472679394,0.0,0.10796576695194207,0.6978275181040158,0.0006583278472679394,0.0,0.02238314680710994,0.0
0.0005099439061703213,0.0,0.0,0.0005099439061703213,0.0,0.0,0.0005099439061703213,0.04436511983681795,0.017848036715961243,0.0,0.030596634370219276,0.0,0.0,0.0,0.0,0.0005099439061703213,0.0,0.14074451810300867,0.7542070372259051,0.0005099439061703213,0.0,0.02039775624681285,0.0005099439061703213
0.0,0.0,0.0003980891719745223,0.0003980891719745223,0.0,0.0,0.0003980891719745223,0.021894904458598725,0.00875796178343949,0.0003980891719745223,0.02428343949044586,0.0,0.0,0.0,0.0,0.0,0.0,0.15087579617834396,0.7866242038216561,0.0003980891719745223,0.0,0.01950636942675159,0.0015923566878980893
0.00032829940906106366,0.0,0.0,0.00032829940906106366,0.0,0.0,0.00032829940906106366,0.013131976362442548,0.003939592908732764,0.00032829940906106366,0.021996060407091268,0.0,0.0,0.0,0.0,0.0,0.0,0.13952724885095208,0.8161523309258043,0.00032829940906106366,0.0006565988181221273,0.022652659225213395,0.004267892317793828
0.0005031446540880503,0.0,0.0,0.00025157232704402514,0.0,0.0,0.0,0.00830188679245283,0.001761006289308176,0.0005031446540880503,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.11949685534591195,0.8490566037735849,0.0005031446540880503,0.0010062893081761006,0.028176100628930816,0.00779874213836478
0.00035739814152966406,0.0,0.0,0.0,0.0,0.0,0.0,0.005003573981415297,0.0007147962830593281,0.000536097212294496,0.014832022873481059,0.0,0.0,0.0,0.0,0.0,0.0,0.10132237312365976,0.8766976411722659,0.000536097212294496,0.0014295925661186562,0.029485346676197285,0.009292351679771264
0.00013381506757660912,0.0,0.0,0.0,0.0,0.0,0.0,0.003345376689415228,0.00026763013515321824,0.00026763013515321824,0.011909541014318212,0.0,0.0,0.0,0.0,0.0,0.0,0.08684597885721933,0.8965609527632812,0.0004014452027298274,0.0013381506757660913,0.027030643650475042,0.00909942459520942
0.0,0.0,0.0,0.0,0.0,0.0,0.00011186933661483388,0.0021255173956818436,0.00011186933661483388,0.0003356080098445016,0.00928515493903121,0.0,0.0,0.0,0.0,0.0,0.0,0.07707797292762054,0.9103926613715181,0.00022373867322966775,0.0013424320393780065,0.024946862065107954,0.008613938919342208
0.0,0.0,0.0,0.0,0.0,0.0,0.00020540207456095307,0.0013351134846461949,0.0,0.0003081031118414296,0.006572866385950498,0.0,0.0,0.0,0.0,0.0,0.0,0.07260963335729691,0.9182499743247406,0.0003081031118414296,0.0018486186710485776,0.02403204272363151,0.008421485056999075
0.0,0.0,0.0,0.0,0.0,0.0,0.0001017708121310808,0.0007123956849175657,0.0,0.0003053124363932424,0.004681457358029717,0.0,0.0,0.0,0.0,0.0,0.0,0.07093425605536333,0.9226541827803786,0.0006106248727864848,0.002951353551801343,0.02422145328719723,0.00875228984327295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032693984306887534,0.0,0.00021795989537925023,0.0035963382737576287,0.0,0.0,0.0,0.0,0.0,0.0,0.06920226678291194,0.925893635571055,0.001089799476896251,0.004359197907585004,0.0247384481255449,0.008718395815170008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002444688913335778,0.0,0.0002444688913335778,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.06637330399706637,0.9288595526219289,0.0014668133480014668,0.0062339567290062336,0.024324654687690992,0.00782300452267449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028121484814398203,0.0,0.000421822272215973,0.003374578177727784,0.0,0.0,0.0,0.0,0.0,0.0,0.06172665916760405,0.9336332958380202,0.00140607424071991,0.00857705286839145,0.02235658042744657,0.006186726659167604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016297262059973924,0.0,0.0004889178617992178,0.004074315514993481,0.0,0.0,0.0,0.0,0.0,0.0,0.057203389830508475,0.9379074315514994,0.0009778357235984355,0.010919165580182529,0.019067796610169493,0.0048891786179921775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037383177570093456,0.005981308411214953,0.0,0.0,0.0,0.0,0.0,0.0,0.05420560747663551,0.9390654205607477,0.0009345794392523365,0.012897196261682243,0.016261682242990655,0.003925233644859813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786088613625536,0.0,0.0,0.0,0.0,0.0,0.0,0.05121486422105764,0.9404478323010957,0.0011910433539780848,0.013816102906145784,0.015245354930919485,0.0033349213911386373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008632439800090867,0.0,0.0,0.0,0.0,0.0,0.0,0.04770558836892322,0.9436619718309859,0.0009086778736937755,0.013630168105406633,0.014993184915947297,0.0031803725579282144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
