20A.EU1,20A.EU2,20A.S.126A,20A.S.210T,20B.S.732A,20B.S.796H,20H.Beta.V2,20I.Alpha.V1,20J.Gamma.V3,21A.Delta.S.K417,21A.Delta,21B.Kappa,21C.Epsilon,21D.Eta,21F.Iota,21G.Lambda,21H.Mu,21I.Delta,21J.Delta,DanishCluster,Delta.145H,Delta.250I,Delta.299I,Delta.N.412R
0.002890173410404624,0.002890173410404624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005405405405405406,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007371007371007371,0.009828009828009828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006521739130434782,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006048387096774193,0.028225806451612902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005870841487279843,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003236245954692557,0.03398058252427184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016181229773462784,0.0,0.0,0.0,0.0
0.0012077294685990338,0.04710144927536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012077294685990338,0.0,0.0,0.0,0.0
0.0,0.050314465408805034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0
0.0,0.04212637913741224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.042938931297709926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009541984732824427,0.0,0.0,0.0,0.0
0.000999000999000999,0.06393606393606394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.0,0.0,0.0,0.001998001998001998,0.0,0.0,0.0,0.0
0.0020408163265306124,0.09387755102040816,0.0,0.0,0.0020408163265306124,0.0,0.0,0.0010204081632653062,0.0,0.0,0.0,0.0,0.0020408163265306124,0.0010204081632653062,0.0,0.0,0.0,0.0,0.0,0.003061224489795918,0.0,0.0,0.0,0.0
0.002955665024630542,0.12118226600985221,0.0,0.0,0.005911330049261084,0.0,0.0019704433497536944,0.0019704433497536944,0.0,0.0,0.0,0.0,0.0019704433497536944,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0009852216748768472,0.0,0.0,0.0,0.0
0.0027548209366391185,0.14508723599632692,0.0,0.0,0.006427915518824609,0.0,0.0036730945821854912,0.0036730945821854912,0.0,0.0,0.0,0.0,0.0036730945821854912,0.0009182736455463728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0037650602409638554,0.1558734939759036,0.0,0.0,0.006024096385542169,0.0,0.006024096385542169,0.006024096385542169,0.0,0.0,0.0,0.0,0.004518072289156626,0.0,0.0,0.0,0.0,0.0,0.0,0.0007530120481927711,0.0,0.0,0.0,0.0
0.0030211480362537764,0.14259818731117824,0.0,0.0,0.006646525679758308,0.0,0.008459214501510574,0.00906344410876133,0.0,0.0,0.0,0.0,0.004833836858006042,0.0,0.0,0.0,0.0,0.0,0.0,0.0006042296072507553,0.0,0.0,0.0,0.0
0.002173913043478261,0.12228260869565218,0.0,0.0,0.007608695652173913,0.0,0.008695652173913044,0.014673913043478261,0.0,0.0,0.0,0.0,0.005434782608695652,0.0005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0010869565217391304,0.0,0.0,0.0,0.0
0.0005685048322910744,0.10801591813530415,0.0,0.0,0.008527572484366117,0.0,0.007959067652075043,0.02274019329164298,0.0,0.0,0.0,0.0,0.0062535531552018195,0.0005685048322910744,0.0,0.0,0.0,0.0,0.0,0.0011370096645821489,0.0,0.0,0.0,0.0
0.0,0.09557867360208062,0.0,0.0,0.011053315994798439,0.0,0.008452535760728219,0.0377113133940182,0.0,0.0,0.0,0.0,0.008452535760728219,0.0019505851755526658,0.0,0.0,0.0,0.0,0.0,0.0013003901170351106,0.0,0.0,0.0,0.0
0.0,0.07650643195666892,0.0,0.0,0.021665538253215978,0.0,0.012186865267433988,0.07447528774542993,0.0,0.0,0.0,0.0,0.009478672985781991,0.006770480704129994,0.0,0.0,0.0,0.0,0.0,0.002031144211238998,0.0,0.0,0.0,0.0
0.0,0.053365676167374164,0.0,0.0,0.03820497271073378,0.0,0.015767131594906003,0.1334141904184354,0.0006064281382656155,0.0,0.0,0.0,0.009096422073984234,0.013947847180109158,0.0,0.0,0.0,0.0,0.0,0.004244996967859308,0.0,0.0,0.0,0.0
0.0,0.034388646288209604,0.0,0.0,0.04912663755458515,0.0005458515283842794,0.014737991266375546,0.20796943231441048,0.0027292576419213972,0.0,0.0,0.0,0.009279475982532752,0.02237991266375546,0.0,0.0,0.0,0.0,0.0,0.007641921397379912,0.0,0.0,0.0,0.0
0.0,0.025036818851251842,0.0,0.0,0.052037309769268535,0.0014727540500736377,0.011291114383897889,0.28718703976435933,0.009327442317133039,0.0,0.0,0.0009818360333824251,0.010309278350515464,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0
0.0,0.01886018860188602,0.0,0.0,0.04797047970479705,0.002870028700287003,0.007790077900779008,0.36162361623616235,0.025830258302583026,0.0,0.0,0.0036900369003690036,0.011480114801148012,0.033620336203362036,0.0,0.0,0.0,0.0,0.0,0.00984009840098401,0.0,0.0,0.0,0.0
0.0,0.01198574667962423,0.0,0.0,0.03854875283446712,0.004211208292840946,0.00550696469063816,0.4324586977648202,0.05992873339812115,0.0,0.0,0.007774538386783284,0.012633624878522837,0.02850664075153871,0.0,0.00032393909944930353,0.0,0.0,0.0,0.007774538386783284,0.0,0.0,0.0,0.0
0.0,0.006769070554543088,0.0,0.0002603488674824265,0.026815933350689925,0.005467326217130955,0.004946628482166103,0.4795626139026295,0.11455350169226763,0.0,0.0,0.012236396771674042,0.01249674563915647,0.029159073158031762,0.0,0.000520697734964853,0.0,0.0,0.0,0.006769070554543088,0.0,0.0,0.0,0.0
0.00022831050228310502,0.0036529680365296802,0.0,0.00022831050228310502,0.019634703196347032,0.005251141552511416,0.00684931506849315,0.4737442922374429,0.17488584474885846,0.0,0.0,0.016894977168949773,0.010730593607305937,0.04018264840182648,0.0,0.00045662100456621003,0.0,0.0,0.00022831050228310502,0.0061643835616438354,0.0,0.0,0.0,0.0
0.00022416498542927594,0.0017933198834342075,0.0,0.00022416498542927594,0.016812373907195696,0.0038108047522976913,0.010759919300605245,0.4371217215870881,0.2275274602107151,0.0,0.0006724949562878278,0.019502353732347006,0.010087424344317418,0.04864380183815288,0.0004483299708585519,0.0004483299708585519,0.0,0.0004483299708585519,0.0006724949562878278,0.005379959650302623,0.0,0.0,0.0,0.0
0.0,0.0008768084173608067,0.0,0.0,0.014686540990793511,0.0024112231477422183,0.0131521262604121,0.43950021920210436,0.2529592284085927,0.0,0.0024112231477422183,0.01578255151249452,0.011179307321350284,0.04318281455501973,0.00131521262604121,0.000657606313020605,0.0,0.00131521262604121,0.0008768084173608067,0.004822446295484437,0.0,0.0,0.0,0.0
0.0,0.0006339814032121725,0.0,0.0,0.01267962806424345,0.002113271344040575,0.013947590870667794,0.48837700760777686,0.2521132713440406,0.0,0.0048605240912933225,0.0084530853761623,0.012890955198647506,0.029585798816568046,0.002324598478444632,0.00042265426880811494,0.0,0.002324598478444632,0.0019019442096365174,0.0048605240912933225,0.0,0.0,0.0,0.0
0.0,0.00041485169052063887,0.0,0.00020742584526031943,0.01078614395353661,0.002489110143123833,0.013897531632441402,0.5274839244969923,0.2520224019912881,0.0,0.008504459655673096,0.00394109105994607,0.013897531632441402,0.019498029454470028,0.0026965359883841526,0.00041485169052063887,0.0,0.002903961833644472,0.004148516905206389,0.0043559427504667085,0.0,0.0,0.0,0.0
0.0,0.0002115506663845991,0.0002115506663845991,0.0004231013327691982,0.008250475988999365,0.0021155066638459913,0.011635286651152951,0.5432621112756505,0.2599957689866723,0.0,0.013539242648614343,0.0023270573302305903,0.013327691982229745,0.01671250264438333,0.0027501586629997883,0.0002115506663845991,0.0,0.0035963613285381847,0.008250475988999365,0.0033848106621535857,0.0,0.0,0.0,0.0
0.0,0.0002360160490913382,0.0007080481472740147,0.0007080481472740147,0.005428369129100779,0.0016521123436393675,0.0080245456691055,0.5515695067264574,0.2645739910313901,0.0,0.01982534812367241,0.0016521123436393675,0.010856738258201559,0.01699315553457635,0.003776256785461411,0.0002360160490913382,0.0,0.008260561718196837,0.015341043190936984,0.002124144441822044,0.0,0.0,0.0,0.0
0.0,0.0002757859900717044,0.0005515719801434088,0.0011031439602868175,0.003033645890788748,0.0013789299503585218,0.005515719801434087,0.5501930501930502,0.26916712630998346,0.0,0.024544953116381687,0.0013789299503585218,0.007446221731936017,0.01627137341423056,0.005515719801434087,0.0,0.0,0.019856591285162713,0.0253723110865968,0.000827357970215113,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0009832841691248771,0.0016388069485414618,0.0009832841691248771,0.004916420845624385,0.5450671910848902,0.2749918059652573,0.0,0.025565388397246803,0.0009832841691248771,0.005244182235332678,0.012782694198623401,0.0075385119632907244,0.0,0.00032776138970829236,0.03277613897082924,0.03310390036053753,0.00032776138970829236,0.0,0.0,0.0,0.0
0.0,0.0,0.0004046944556859571,0.0008093889113719142,0.0008093889113719142,0.0008093889113719142,0.005261027923917442,0.5435046539862404,0.27600161877782275,0.0,0.027519222986645085,0.0004046944556859571,0.004856333468231485,0.008903278025091057,0.0084985835694051,0.0,0.0008093889113719142,0.03925536220153784,0.039660056657223795,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0009770395701025891,0.0009770395701025891,0.0004885197850512946,0.0009770395701025891,0.006350757205666829,0.529066927210552,0.26380068392769906,0.0,0.030776746458231558,0.0,0.004396678065461651,0.008793356130923302,0.008304836345872008,0.0,0.0019540791402051783,0.04787493893502687,0.0542256961406937,0.0004885197850512946,0.0,0.0,0.0,0.0
0.0,0.0,0.0016008537886872999,0.0016008537886872999,0.0,0.0010672358591248667,0.005869797225186766,0.5064034151547492,0.22038420490928495,0.0,0.0336179295624333,0.0,0.0026680896478121665,0.015474919957310566,0.0080042689434365,0.0,0.003735325506937033,0.07043756670224119,0.08271077908217717,0.0005336179295624333,0.0,0.0,0.0,0.0005336179295624333
0.0,0.0,0.002317497103128621,0.0034762456546929316,0.0,0.0011587485515643105,0.005793742757821553,0.4895712630359212,0.17670915411355737,0.0005793742757821553,0.0388180764774044,0.0,0.0011587485515643105,0.021436848203939745,0.006952491309385863,0.0,0.004634994206257242,0.08980301274623406,0.1100811123986095,0.0005793742757821553,0.0,0.0,0.0,0.004634994206257242
0.0,0.0,0.002142857142857143,0.005,0.0,0.0014285714285714286,0.007857142857142858,0.4692857142857143,0.15714285714285714,0.0,0.05,0.0,0.0007142857142857143,0.020714285714285713,0.0064285714285714285,0.0,0.005,0.09571428571428571,0.13857142857142857,0.0007142857142857143,0.0,0.0,0.0,0.012142857142857143
0.0,0.0,0.0010121457489878543,0.004048582995951417,0.0,0.0010121457489878543,0.009109311740890687,0.39979757085020245,0.15991902834008098,0.0,0.07186234817813765,0.0,0.0,0.013157894736842105,0.006072874493927126,0.0,0.003036437246963563,0.09615384615384616,0.20445344129554655,0.0,0.0,0.0020242914979757085,0.0,0.025303643724696356
0.0,0.0,0.0,0.0012437810945273632,0.0,0.0012437810945273632,0.006218905472636816,0.27238805970149255,0.1480099502487562,0.0,0.08706467661691543,0.0,0.0,0.004975124378109453,0.006218905472636816,0.0,0.0,0.12437810945273632,0.32960199004975127,0.0,0.0,0.0037313432835820895,0.0012437810945273632,0.06218905472636816
0.0,0.0,0.0,0.0,0.0,0.001962708537782139,0.001962708537782139,0.15112855740922473,0.09322865554465162,0.0,0.06084396467124632,0.0,0.0,0.0009813542688910696,0.004906771344455349,0.0,0.0,0.2070657507360157,0.46712463199214915,0.0,0.0,0.004906771344455349,0.002944062806673209,0.13542688910696762
0.0,0.0,0.0,0.0,0.0,0.0017835909631391202,0.0011890606420927466,0.07253269916765755,0.0469678953626635,0.0,0.032699167657550536,0.0,0.0,0.0,0.0017835909631391202,0.0,0.0,0.25921521997621877,0.5778834720570749,0.0,0.0,0.005945303210463734,0.00535077288941736,0.17717003567181927
0.0,0.0,0.0,0.0,0.0,0.00036900369003690036,0.00036900369003690036,0.03911439114391144,0.022878228782287822,0.0,0.01955719557195572,0.0,0.0,0.0,0.00036900369003690036,0.0,0.00036900369003690036,0.2690036900369004,0.6416974169741697,0.0,0.0,0.007011070110701107,0.007011070110701107,0.18339483394833947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025786487880350695,0.01186178442496132,0.00025786487880350697,0.01186178442496132,0.0,0.0,0.0,0.00025786487880350697,0.0,0.0,0.2815884476534296,0.6621970087674058,0.0,0.0,0.006188757091284167,0.00593089221248066,0.19133574007220217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017750257997936017,0.007017543859649123,0.0002063983488132095,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0,0.3087719298245614,0.6546955624355005,0.0,0.0,0.003302373581011352,0.003302373581011352,0.21155830753353974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01090909090909091,0.004545454545454545,0.0003636363636363636,0.004909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.3421818181818182,0.6354545454545455,0.0,0.0001818181818181818,0.0012727272727272728,0.0012727272727272728,0.23145454545454547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006678082191780822,0.0029109589041095892,0.00034246575342465754,0.004452054794520548,0.0,0.0,0.0,0.0,0.0,0.00017123287671232877,0.3696917808219178,0.6152397260273973,0.0,0.0,0.0006849315068493151,0.0006849315068493151,0.2309931506849315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005194339960594662,0.001970266881604872,0.0003582303421099767,0.004477879276374709,0.0,0.0,0.0,0.0,0.0,0.00017911517105498835,0.38670965430771986,0.6007522837184309,0.0,0.0,0.0005373455131649651,0.0003582303421099767,0.19738491850259718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003896103896103896,0.0010822510822510823,0.0004329004329004329,0.004978354978354979,0.0,0.0,0.0,0.0,0.0,0.0,0.3952380952380952,0.5941558441558441,0.0,0.0,0.0004329004329004329,0.00021645021645021645,0.13246753246753246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020858164481525627,0.0002979737783075089,0.0002979737783075089,0.005363528009535161,0.0,0.0,0.0,0.0,0.0,0.0,0.38825983313468415,0.6030989272943981,0.0,0.0,0.0005959475566150178,0.0002979737783075089,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009021199819576004,0.0,0.0,0.0045105999097880016,0.0,0.0,0.0,0.0,0.0,0.0,0.36084799278304014,0.6328371673432567,0.0,0.0,0.0004510599909788002,0.0004510599909788002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008090614886731392,0.0,0.0,0.0024271844660194173,0.0,0.0,0.0,0.0,0.0,0.0,0.32362459546925565,0.6715210355987055,0.0008090614886731392,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.29494949494949496,0.6989898989898989,0.00202020202020202,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29133858267716534,0.7007874015748031,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
